,Text,oh_label,type_label
1673,"@asem_1994 Mohammed raped slave girls, the Quran approves of the rape of slave girls - so ISIS rapes, slave girls.",1,racism
1674,"@JihadiA8 @Lisa_Marie74 Islam declared war on all mankind 1400 years ago, now Muslims cry like babies when others respond in kind.",1,racism
1675,@PeninsulaQatar Not a real expansion. Just already existing local terrorists declaring loyalty to the worst of the worst.,1,racism
1676,@truaemusic @mattybboi83 @Number10gov Muslims invaded and conquered 2/3 of Christianity before Christians responded. So stick your lies.,1,racism
1677,@Kaya786 @fai3an_H The very definition of Islam is hatred and negativity. We have to get rid of that cancer so civilization can advance.,1,racism
1678,"RT @PopeSweetMusic: @rbassilian @ProudPatriot101 @Protoshiv the question is, is there hope for a peacful coexisting islam. No. The answer i…",1,racism
1679,"@birdSTL @MurdaMookez The entire history of Islam is one of colonization, occupation, hatred, and bigotry. Get an education.",1,racism
1680,@AAlwuhaib1977 Apartheid is a propaganda word used by terrorist supporters to further the cause of Muslim terrorism.,1,racism
1681,"@SafeensS The woman wearing the bikini can wear it or she can cover everything, her choice.  If she makes that choice in Islam she is beaten",1,racism
1682,"@MaxBlumenthal That tiny group is dripping cluelessness all over the floor.  ""Oh please love me for my brainwashed anti-Semitism!""",1,racism
1683,@Vandaliser @sajid_fairooz @IsraeliRegime Because Islam makes people stupid.,1,racism
1684,@AbuYigitAlCahrz @LeonardoMaxwel1 Another barbaric aspect of Islam is to murder people for the way they were born.,1,racism
1685,@halalflaws @liamxkiwi @greenlinerzjm @biebervalue Here is my twitter page Islamolunatic.,1,racism
1686,@mutaSawwif There isn't even a remote comparison between Abu Grahib and those images. And what happens in those images represents Islam.,1,racism
1687,@_sara22_ @Number10gov Muslim terrorist execute people daily. But when rare response happens to that provocation they fake being the victims,1,racism
1688,@biebervalue @greenlinerzjm Here is the Quran telling Muslim men that they can rape their slave girls. http://t.co/FyNapWCBWw,1,racism
1689,Racist blacks have shot two police officers and a 5 year old in #Ferguson.,1,racism
1690,@Nigzzzk Do you grovel on the ground and fear other people that you have a personal relationship with?,1,racism
1691,@AnasMechch @peymaneh123 The problem with the Middle East is that there seem to be no good guys to support. They are all Islamolunatics.,1,racism
1692,@samerissawi1 @MaxBlumenthal I pray that the lying criminal bitch goes to prison.,1,racism
1693,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, the Muslims murdered 80 million Indians.",1,racism
1694,@AmandaSheils1 @Colonel_Shami And we fought the Germans for their actions.  The first crusades were Muslims attacking Christiandom.,1,racism
1695,@Nebula1979 @CherguiaMbark Because Islamic canon are a pack of contradictory idiocy. In other Hadiths Mohammed says to kill all dogs.,1,racism
1696,"@pNibbler @AlterNet @MaxBlumenthal Mohammed owned slaves, Jesus did not.  Mohammed robbed caravans. Jesus did not.",1,racism
1697,@alihadi68 @MaxBlumenthal @rudoren @nytimes So asshole Muslims reserve the right to act like animals and scream like women when other do it.,1,racism
1698,@MaxBlumenthal @Ajzionts Has Blumenthal ever written about ceaseless Muslim violence against Hindus in Bangladesh. http://t.co/INLiK2TlCP,1,racism
1699,@pNibbler @AlterNet @MaxBlumenthal Mohammed raped women. Jesus did not. Mohammed had people murdered. Jesus did not.,1,racism
1700,"@Lithobolos @PoliticalAnt @ZaibatsuNews It's not about any specific individuals, but about an ideaology that will always produce terrorists.",1,racism
1701,@jacquard612 @hamza_al_habash @Loveussr Come back for a chat when you get a brain.,1,racism
1702,"@DianH4 LOL. First you deny that Islam permits the rape of slave girls, then you verify it. Get lost. I'm tired of you.",1,racism
1703,@AbbsWinston @andyblueskyz In Palestine a woman like you would have been honor killed long ago.,1,racism
1704,@congressman_aly I know that the terrorist organization Hamas has not had another election since their first one.,1,racism
1705,"@ibnHlophe @eeviewonders @CTFleaMarkets You don't guarantee them protection, you guarantee them third class citizenship and extortion.",1,racism
1706,"@Bruciebabe @MaxBlumenthal In many Gulf states, like Saudi, there are zero minorities left due to Islamic bigotry and apartheid.",1,racism
1707,"RT @riwired: Look at all the land occupation in green, of ""Islamic domination"". We are being duped. @jemfleming  @GOP @VileIslam http://t.c…",1,racism
1708,"@NafeezAhmed @MaxBlumenthal @Number10gov With Muslims attacking European Jews and grooming European children, get rid of them.",1,racism
1709,"@Lithobolos @PoliticalAnt @ZaibatsuNews But there are very few of those. On the other hand, 2/3 of Muslims want barbaric Sharia.",1,racism
1710,"@ummayman90 Because they breed like rats, kill non Muslims, and force religion on people by the sword.",1,racism
1711,"@NNdabbour64 I know the truth. It is 280 million citizens of the earth murdered by scum shouting ""Allahu Akbar"".",1,racism
1712,"@Zahoorgorsi Next step, learning to ride a bicycle, and then learning to ride a camel.",1,racism
1713,@rayyoosheh The reason that there are still Muslims and not Jews and Christians is due to Muslim brutality.,1,racism
1714,"@BDSSupporter 98% of Muslims are killed by other Muslims, microbrain. http://t.co/f3erq7u9s3",1,racism
1715,@jncatron @MaxBlumenthal If you want t plumb the depth of Hamas virulent racism just read the Quran where it is spelled out in black &amp; white,1,racism
1716,@dankmtl They didn't steal anything. When Israel was attacked by Muslim armies they left instead of staying and fighting.,1,racism
1717,@truaemusic @mattybboi83 @Number10gov But Islam keeps trying to return to the 7th century.,1,racism
1718,@jncatron @isra_jourisra @AMPalestine Islamophobia is like the idea of Naziphobia. Islam is a religion of hate and it must be outlawed.,1,racism
1719,@anjemchoudary Nothing desperate about it. Humanity realizes now that Islam declared war on it 1400 years ago and Islam will be destroyed.,1,racism
1720,"@discerningmumin By practicing Islam you are vomiting on all Jews, Christians and non believers. Check code of Umar. http://t.co/ArxeP7L88p",1,racism
1721,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime I just gave you the proof from the Quran and the Hadiths that you are lying.,1,racism
1722,@discerningmumin Mohammed owned 28 slaves. So if you are against slavery you are against Mohammed. Otherwise you are just bull shiting.,1,racism
1723,@FarooqSumar @NafeezAhmed @MaxBlumenthal In fact the pedophile prophet clearly stated his intention in Hadiths. http://t.co/04XVHx5vVl,1,racism
1724,@AAQ270 @izrinhariri @TheKnowledge A. He wasn't a prophet.  B. There has been no peace for 1400 years.,1,racism
1725,@Clashoftherats But thanks for demonstrating for the millionth time how Muslims lie about their religion.,1,racism
1726,@CompoundMixture @CruisingBye @SuperiorMenArmy Are you delusional?  Islam is one of the most violent and barbaric. http://t.co/3uh4RhYbs1,1,racism
1727,"@Vandaliser @sajid_fairooz @IsraeliRegime A word of advice, until you can show that wikiislam is false, don't bother me with your advice.",1,racism
1728,RT @KenRoth: Women from Pakistan's Christian and Hindu minorities are particularly vulnerable to forced marriage to Muslim men. http://t.co…,1,racism
1729,"@ibnHlophe @eeviewonders @CTFleaMarkets Yes, it's murder for a fraudulent god.  If every religion used your excuse mankind would be dead.",1,racism
1730,RT @Mola_Tiz: Palestinians accepted the 2state solution.one for Hamas and one for ISIS. http://t.co/kPVBxc6MJx,1,racism
1731,RT @brassidio: Muslims are like spoilt children who throw violent tantrums when they don't get their own way. #RespectForMuslims,1,racism
1732,@tariqahmadbt The idiots don't understand that the prophet of Islam declared war on all humanity 1400 years ago. http://t.co/fHElksY54r,1,racism
1733,@watan71969 @geeky_zekey Problem with vile Muslims is that they try to rationalize &amp; excuse the crimes of Islam rather than get rid of them.,1,racism
1734,"@abunaseeha2 @uygaraktas It's okay, your pedophile prophet used catapults against cities and killed civilians all the time.",1,racism
1735,"@MaxBlumenthal @NYTOpinionator @Volker_Beck Blumenthal's silence on Muslim bigotry, and it's cost.",1,racism
1736,"@Vandaliser @sajid_fairooz @IsraeliRegime If you want to ignore the mountain of data that shows Islam to be a pile of crap, that's your prob",1,racism
1737,"@nader_haq @MadDr11 Because they use their women as baby machines and they practice population imperialism, as commanded by Mohammed.",1,racism
1738,@AdnanSadiq01 I think your goat is calling you. She is horny.,1,racism
1739,@Iz_abdul Allah's words are filth and hatred and phony. http://t.co/E4yVziJyqk,1,racism
1740,"RT @sudixitca: Our Prophet Our Honor = Rape, Beheadings, and Genocide Our Honor = Muhammad Does not Deserve Respect.",1,racism
1741,"RT @riwired: There is no ""moderate Islam"" Islam is #Islam. #Sharia is Islam, no difference. @itsomar99 @VileIslam @BasimaFaysal http://t.co…",1,racism
1742,"@JosephIsVegan @SumbelinaZ @IronmanL1 @Hatewatch There have been 22,000 Islamic terrorist attacks since 9/11.",1,racism
1743,@Raqqa_Sl The prophet of Islam made his living robbing caravans.  So of course ISIS will make money stealing if they can.,1,racism
1744,RT @ha_bibti: MT @aaronstein1: #Turkey is now the only major (Muslim majority) country in the Middle East that is not bombing #ISIS,1,racism
1745,@DawlatnaMansura The phony Allah worshiping madrassa rats will die at the hands of controllers a thousand miles away.,1,racism
1746,One of the pedophile prophets big battles was the battle of the trench in Medina. ISIS are trying to imitate that trick with a Mosul trench.,1,racism
1747,"@jncatron No, idiot, Zionism is the determination of Jews to recover a small fraction of the land stolen from them by Muslims.",1,racism
1748,@Lithobolos @ZaibatsuNews I don't care what they retracted. The no go zones are there.  Here is an example. http://t.co/rQx75ZbBxv,1,racism
1749,@MaxBlumenthal Islamophobia - fear of this. http://t.co/NWjzljBhOe,1,racism
1750,@contrafactos LOL. It is common knowledge and there are countless reports about Muslim no go areas in Europe.  Just google it.,1,racism
1751,@Snerpusina @Just_Nafisa @FatimaFatwa Correct. Islamic permission to rape salve girls.,1,racism
1752,@greenlinerzjm @versacezaynx @nyazpolitics do uk enough to understand the history of Islamic slavery? https://t.co/xWJzpSodGj,1,racism
1753,@AAlwuhaib1977 @dankmtl @PeaceNotHate_ And of course Christians all over the world are oppressed daily by Muslim bigotry.,1,racism
1754,"@congressman_aly Somewhere in the world Muslims are at war with Jews, Christians, Hindus, Buddhists, Taoists, Atheists, and anamists.",1,racism
1755,@Kaya786 A phobia is an irrational hatred. There is no such thing as a  phobia for a hatred that is rational.,1,racism
1756,"@KellyTurner99 @buellerishere Now if anyone in the west said that you would go balistic, but for Islam you are a pandering ass kisser.",1,racism
1757,"@Quinlan_Hank Did he embrace Buddhism or Christianity or Hinduism and become a terrorist? No, it's always Islam that leads to terrorism.",1,racism
1758,@truaemusic I'm telling you that the religion of Islam is guilty of the murder of 280 million citizens of the earth and I will not ...,1,racism
1759,@IAmThe1Teacher @IronmanL1 @stevecorrales80 The Hindus tried a pacifist approach to Islam.  The Muslims responded by murdering 80 million.,1,racism
1760,@abu__ramadi @lsarsour @m_murhib You scum murdered 3000 unarmed Ezidi civilians in cold blood. And you expect people to buy your victimhood?,1,racism
1761,@LifeInKhilafah You are right. The violent murdering Muslims are the only ones who understand the meaning of their religion.,1,racism
1762,"@muslmdawah If you search objectively, you will find that the pedophile prophet Mohammed declared war on all humanity 1400 years ago.",1,racism
1763,@AngelicPsalms @brassidio Stop threatening people to get them to do what you want.  That's why people hate religion.,1,racism
1764,"@shehzilk @watan71969 The asshole prophet Mohammed who was a slave trader, pedophile, murderer, war monger, sexist, bigot, caravan robber.",1,racism
1765,"@greenlinerzjm It means ""God is Great"". Often shouted while Muslims are murdering one of gods creations.",1,racism
1766,"@ALWiss5 Guys in Guantanamo are militants captured in war.  People in ISIS cages are women and children, microbrain.",1,racism
1767,@amanda7743 Good tweet. But they actually start selling their daughters at 9.,1,racism
1768,RT @curdistani: ISIS intend turn war of Islamism into ethnic war of Pan Arabism&amp;Kurd in Mosul. As evidence show they are conducting Pan ara…,1,racism
1769,"@CherguiaMbark Yes, I'm hoping we can get the Muslims to stop oppressing Jews and Christians and Hindus and Buddhists.",1,racism
